Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/21 08:00:00,RockBLOCK_14435_201809200000,82.1948013306,19.0528812408
2018/09/21 08:00:00,RockBLOCK_14435_201809201200,82.1851348877,18.6411571503
2018/09/21 08:00:00,RockBLOCK_14435_201809210000,82.1838302612,18.4377841949
2018/09/21 08:00:00,RockBLOCK_14437_201809200000,82.2818984985,18.8598346710
2018/09/21 08:00:00,RockBLOCK_14437_201809201200,82.2828521729,18.6027565002
2018/09/21 08:00:00,RockBLOCK_14437_201809210000,82.2759246826,18.3895092010
2018/09/21 09:00:00,RockBLOCK_14438_201809200000,82.1450424194,19.3790969849
2018/09/21 09:00:00,RockBLOCK_14438_201809201200,82.1230087280,19.0399551392
2018/09/21 09:00:00,RockBLOCK_14438_201809210000,82.0727767944,18.7272930145
2018/09/21 09:00:00,RockBLOCK_14432_201809200000,82.3823699951,18.8571701050
2018/09/21 09:00:00,RockBLOCK_14432_201809201200,82.3811035156,18.6499767303
2018/09/21 09:00:00,RockBLOCK_14432_201809210000,82.3752365112,18.4465179443
2018/09/21 09:00:00,RockBLOCK_14435_201809200000,82.1930236816,19.0425415039
2018/09/21 09:00:00,RockBLOCK_14435_201809201200,82.1831893921,18.6310920715
2018/09/21 09:00:00,RockBLOCK_14435_201809210000,82.1817932129,18.4276409149
2018/09/21 09:00:00,RockBLOCK_14437_201809200000,82.2799987793,18.8475856781
2018/09/21 09:00:00,RockBLOCK_14437_201809201200,82.2807922363,18.5906009674
2018/09/21 09:00:00,RockBLOCK_14437_201809210000,82.2737274170,18.3775577545
2018/09/21 10:00:00,RockBLOCK_14438_201809200000,82.1445388794,19.3655700684
2018/09/21 10:00:00,RockBLOCK_14438_201809201200,82.1229782104,19.0263385773
2018/09/21 10:00:00,RockBLOCK_14438_201809210000,82.0741729736,18.7151660919
2018/09/21 10:00:00,RockBLOCK_14432_201809200000,82.3804397583,18.8446369171
2018/09/21 10:00:00,RockBLOCK_14432_201809201200,82.3790283203,18.6376876831
2018/09/21 10:00:00,RockBLOCK_14432_201809210000,82.3730010986,18.4343757629
2018/09/21 10:00:00,RockBLOCK_14435_201809200000,82.1909790039,19.0320396423
2018/09/21 10:00:00,RockBLOCK_14435_201809201200,82.1809005737,18.6209945679
2018/09/21 10:00:00,RockBLOCK_14435_201809210000,82.1793365479,18.4175739288
2018/09/21 10:00:00,RockBLOCK_14437_201809200000,82.2778244019,18.8346576691
2018/09/21 10:00:00,RockBLOCK_14437_201809201200,82.2784194946,18.5777130127
2018/09/21 10:00:00,RockBLOCK_14437_201809210000,82.2711791992,18.3648052216
2018/09/21 11:00:00,RockBLOCK_14438_201809200000,82.1436614990,19.3517398834
2018/09/21 11:00:00,RockBLOCK_14438_201809201200,82.1223907471,19.0126132965
2018/09/21 11:00:00,RockBLOCK_14438_201809210000,82.0747985840,18.7034568787
2018/09/21 11:00:00,RockBLOCK_14432_201809200000,82.3782577515,18.8312511444
2018/09/21 11:00:00,RockBLOCK_14432_201809201200,82.3766784668,18.6243915558
2018/09/21 11:00:00,RockBLOCK_14432_201809210000,82.3704528809,18.4211025238
2018/09/21 11:00:00,RockBLOCK_14435_201809200000,82.1886825562,19.0209236145
2018/09/21 11:00:00,RockBLOCK_14435_201809201200,82.1782684326,18.6103229523
2018/09/21 11:00:00,RockBLOCK_14435_201809210000,82.1764678955,18.4070701599
2018/09/21 11:00:00,RockBLOCK_14437_201809200000,82.2753677368,18.8205299377
2018/09/21 11:00:00,RockBLOCK_14437_201809201200,82.2757339478,18.5635471344
2018/09/21 11:00:00,RockBLOCK_14437_201809210000,82.2682723999,18.3506832123
2018/09/21 12:00:00,RockBLOCK_14438_201809200000,82.1424331665,19.3368492126
2018/09/21 12:00:00,RockBLOCK_14438_201809201200,82.1212844849,18.9973659515
2018/09/21 12:00:00,RockBLOCK_14438_201809210000,82.0746231079,18.6898155212
2018/09/21 12:00:00,RockBLOCK_14438_201809211200,82.0240402222,18.3643207550
